status,error,species,cut,dataset_category,freshness_label,lighting,condition,exposure_time,filename,path,hsv_method,H,S,V,z_H,z_S,z_V,deviation_score,computed_classification
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD2_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD2_WARM.jpg,center_crop,18.9035,73.2298,172.3367,1.1112,0.4418,-0.6592,1.2834,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD3_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD3_WARM.jpg,center_crop,17.6963,63.5694,189.9676,0.8697,0.0236,0.0364,0.8704,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD4_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD4_WARM.jpg,center_crop,16.8978,78.0663,189.6455,0.71,0.6511,0.0237,0.9635,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD5_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD5_WARM.jpg,center_crop,17.0382,80.3732,191.1885,0.7381,0.751,0.0846,1.0547,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD6_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD6_WARM.jpg,center_crop,16.7469,85.5925,180.7265,0.6799,0.9769,-0.3282,1.2126,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD7_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD7_WARM.jpg,center_crop,17.0865,77.6308,193.6907,0.7478,0.6323,0.1833,0.9878,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD8_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD8_WARM.jpg,center_crop,16.703,81.7732,197.3894,0.6711,0.8116,0.3292,1.0785,FRESH
ok,,chicken,chicken_drumstick,fresh,fresh,warm_lighting,none,none,CD9_WARM.jpg,chicken/chicken_drumstick/fresh/warm_lighting/CD9_WARM.jpg,center_crop,17.4437,75.6072,188.8986,0.8192,0.5447,-0.0058,0.9838,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,1hr,PB1_AIR1.jpg,pork/pork_belly/experimental/air_exposure/just_flash/1hr/PB1_AIR1.jpg,center_crop,8.0451,71.7784,168.2179,0.5114,-1.1737,0.2063,1.2886,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,1hr,PB2_AIR1.jpg,pork/pork_belly/experimental/air_exposure/just_flash/1hr/PB2_AIR1.jpg,center_crop,7.1449,88.4238,163.6114,0.3314,-0.64,0.098,0.724,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,3hr,PB1_AIR3.jpg,pork/pork_belly/experimental/air_exposure/just_flash/3hr/PB1_AIR3.jpg,center_crop,15.1833,65.4988,151.0225,1.9391,-1.3751,-0.198,2.3813,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,3hr,PB2_AIR3.jpg,pork/pork_belly/experimental/air_exposure/just_flash/3hr/PB2_AIR3.jpg,center_crop,11.88,68.6313,137.8899,1.2784,-1.2746,-0.5068,1.8405,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,6hr,PB1_AIR6.jpg,pork/pork_belly/experimental/air_exposure/just_flash/6hr/PB1_AIR6.jpg,center_crop,8.1706,87.0491,143.4961,0.5365,-0.6841,-0.375,0.9089,FRESH
ok,,pork,pork_belly,experimental,,just_flash,air_exposure,6hr,PB2_AIR6.jpg,pork/pork_belly/experimental/air_exposure/just_flash/6hr/PB2_AIR6.jpg,center_crop,11.718,58.2287,160.0675,1.246,-1.6082,0.0147,2.0344,FRESH
ok,,pork,pork_belly,experimental,,just_flash,pork_blood,1hr,PB1_BLOOD.jpg,pork/pork_belly/experimental/pork_blood/just_flash/1hr/PB1_BLOOD.jpg,center_crop,14.367,102.8926,161.3086,1.7758,-0.1761,0.0439,1.7848,FRESH
ok,,pork,pork_belly,experimental,,just_flash,pork_blood,1hr,PB2_BLOOD.jpg,pork/pork_belly/experimental/pork_blood/just_flash/1hr/PB2_BLOOD.jpg,center_crop,9.2921,107.283,166.3497,0.7608,-0.0353,0.1624,0.7703,FRESH
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,1hr,PB1_SUN1.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/1hr/PB1_SUN1.jpg,center_crop,10.0666,67.7184,160.6493,0.9157,-1.3039,0.0284,1.5935,FRESH
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,1hr,PB2_SUN1.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/1hr/PB2_SUN1.jpg,center_crop,11.0566,72.7443,168.8649,1.1137,-1.1427,0.2215,1.6034,FRESH
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,3hr,PB1_SUN3.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/3hr/PB1_SUN3.jpg,center_crop,16.5755,53.4314,152.48,2.2175,-1.762,-0.1637,2.8347,SUSPICIOUS
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,3hr,PB2_SUN3.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/3hr/PB2_SUN3.jpg,center_crop,9.9835,81.1596,146.63,0.8991,-0.8729,-0.3013,1.2711,FRESH
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,4hr,PB1_SUN4.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/4hr/PB1_SUN4.jpg,center_crop,5.3815,69.6847,160.8606,-0.0213,-1.2408,0.0333,1.2412,FRESH
ok,,pork,pork_belly,experimental,,just_flash,sun_exposure,4hr,PB2_SUN4.jpg,pork/pork_belly/experimental/sun_exposure/just_flash/4hr/PB2_SUN4.jpg,center_crop,6.7604,71.108,166.1397,0.2545,-1.1952,0.1575,1.2271,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB10_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB10_COOL.jpg,center_crop,19.2971,90.9361,177.3464,2.7618,-0.5594,0.421,2.8336,SUSPICIOUS
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB1_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB1_COOL.jpg,center_crop,13.1959,85.6489,172.7954,1.5416,-0.729,0.314,1.7196,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB2_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB2_COOL.jpg,center_crop,24.0422,72.8504,161.6933,3.7109,-1.1393,0.0529,3.882,SUSPICIOUS
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB3_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB3_COOL.jpg,center_crop,21.7654,70.6923,164.5266,3.2555,-1.2085,0.1195,3.4736,SUSPICIOUS
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB4_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB4_COOL.jpg,center_crop,16.4333,81.2186,158.4906,2.1891,-0.871,-0.0224,2.356,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB5_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB5_COOL.jpg,center_crop,18.5403,72.5933,154.8553,2.6105,-1.1476,-0.1079,2.8526,SUSPICIOUS
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB6_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB6_COOL.jpg,center_crop,16.4566,87.1309,171.0235,2.1937,-0.6814,0.2723,2.3052,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB7_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB7_COOL.jpg,center_crop,16.6868,80.5145,179.8068,2.2398,-0.8936,0.4788,2.4351,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB8_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB8_COOL.jpg,center_crop,12.1413,87.8133,180.3395,1.3307,-0.6596,0.4913,1.5253,FRESH
ok,,pork,pork_belly,fresh,fresh,cool_lighting,none,none,PB9_COOL.jpg,pork/pork_belly/fresh/cool_lighting/PB9_COOL.jpg,center_crop,14.6908,86.1727,166.1932,1.8406,-0.7122,0.1587,1.9767,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB10_PHONE.png,pork/pork_belly/fresh/just_flash/PB10_PHONE.png,center_crop,2.3917,143.8302,126.4164,-0.6192,1.1366,-0.7766,1.406,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB11_OUTDOOR.jpg,pork/pork_belly/fresh/just_flash/PB11_OUTDOOR.jpg,center_crop,4.9056,78.6499,222.02,-0.1165,-0.9534,1.4714,1.416,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB12_OUTDOOR.jpg,pork/pork_belly/fresh/just_flash/PB12_OUTDOOR.jpg,center_crop,6.699,70.8386,224.4833,0.2422,-1.2038,1.5293,1.6362,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB13_OUTDOOR.jpg,pork/pork_belly/fresh/just_flash/PB13_OUTDOOR.jpg,center_crop,3.8148,42.2193,222.8824,-0.3346,-2.1215,1.4916,2.3927,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB14_OUTDOOR.jpg,pork/pork_belly/fresh/just_flash/PB14_OUTDOOR.jpg,center_crop,7.482,72.2581,220.2765,0.3988,-1.1583,1.4304,1.5886,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB1_PHONE.png,pork/pork_belly/fresh/just_flash/PB1_PHONE.png,center_crop,9.6328,108.0485,156.306,0.829,-0.0107,-0.0738,0.8307,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB2_PHONE.png,pork/pork_belly/fresh/just_flash/PB2_PHONE.png,center_crop,6.5527,125.6684,117.4131,0.213,0.5542,-0.9883,0.917,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB3_PHONE.png,pork/pork_belly/fresh/just_flash/PB3_PHONE.png,center_crop,6.8315,103.5684,139.1426,0.2687,-0.1544,-0.4773,0.4582,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB4_PHONE.png,pork/pork_belly/fresh/just_flash/PB4_PHONE.png,center_crop,4.2855,123.2046,119.3143,-0.2405,0.4752,-0.9435,0.8537,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB5_PHONE.png,pork/pork_belly/fresh/just_flash/PB5_PHONE.png,center_crop,6.9722,129.7953,145.3528,0.2969,0.6865,-0.3313,0.7838,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB6_PHONE.png,pork/pork_belly/fresh/just_flash/PB6_PHONE.png,center_crop,5.502,118.6361,138.3366,0.0028,0.3287,-0.4963,0.4809,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB7_PHONE.png,pork/pork_belly/fresh/just_flash/PB7_PHONE.png,center_crop,4.1793,117.9226,133.2018,-0.2617,0.3059,-0.617,0.5936,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB8_PHONE.png,pork/pork_belly/fresh/just_flash/PB8_PHONE.png,center_crop,3.1748,136.8941,139.7482,-0.4626,0.9142,-0.4631,1.0756,FRESH
ok,,pork,pork_belly,fresh,fresh,just_flash,none,none,PB9_PHONE.png,pork/pork_belly/fresh/just_flash/PB9_PHONE.png,center_crop,4.4143,145.8371,127.3094,-0.2147,1.2009,-0.7556,1.3318,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB10_RED.jpg,pork/pork_belly/fresh/red_lighting/PB10_RED.jpg,center_crop,5.3385,121.9775,183.726,-0.0299,0.4359,0.571,0.5949,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB1_RED.jpg,pork/pork_belly/fresh/red_lighting/PB1_RED.jpg,center_crop,5.9178,122.7419,183.9012,0.086,0.4604,0.5751,0.6202,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB2_RED.jpg,pork/pork_belly/fresh/red_lighting/PB2_RED.jpg,center_crop,6.8263,107.4652,172.6016,0.2677,-0.0294,0.3094,0.347,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB3_RED.jpg,pork/pork_belly/fresh/red_lighting/PB3_RED.jpg,center_crop,7.9045,104.2275,190.55,0.4833,-0.1333,0.7314,0.7203,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB4_RED.jpg,pork/pork_belly/fresh/red_lighting/PB4_RED.jpg,center_crop,7.246,116.4149,178.3904,0.3516,0.2575,0.4455,0.5378,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB5_RED.jpg,pork/pork_belly/fresh/red_lighting/PB5_RED.jpg,center_crop,6.7257,100.3501,186.0838,0.2476,-0.2576,0.6264,0.5691,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB6_RED.jpg,pork/pork_belly/fresh/red_lighting/PB6_RED.jpg,center_crop,8.3442,106.4553,178.4002,0.5713,-0.0618,0.4457,0.6554,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB7_RED.jpg,pork/pork_belly/fresh/red_lighting/PB7_RED.jpg,center_crop,7.6973,101.7362,177.9361,0.4419,-0.2131,0.4348,0.579,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB8_RED.jpg,pork/pork_belly/fresh/red_lighting/PB8_RED.jpg,center_crop,7.2487,112.1913,183.0963,0.3522,0.1221,0.5562,0.5418,FRESH
ok,,pork,pork_belly,fresh,fresh,red_lighting,none,none,PB9_RED.jpg,pork/pork_belly/fresh/red_lighting/PB9_RED.jpg,center_crop,6.8287,122.4068,167.8572,0.2682,0.4496,0.1978,0.5419,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB10_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB10_WARM.jpg,center_crop,11.6139,119.6632,183.3408,1.2252,0.3617,0.5619,1.3378,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB1_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB1_WARM.jpg,center_crop,8.6577,100.8488,170.1088,0.634,-0.2416,0.2508,0.7012,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB2_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB2_WARM.jpg,center_crop,12.0156,93.5656,176.1914,1.3055,-0.4751,0.3938,1.4169,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB3_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB3_WARM.jpg,center_crop,12.9049,94.5801,172.8425,1.4834,-0.4426,0.3151,1.564,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB4_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB4_WARM.jpg,center_crop,10.5762,103.279,162.1205,1.0177,-0.1637,0.063,1.0317,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB5_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB5_WARM.jpg,center_crop,10.5773,103.7591,186.062,1.0179,-0.1483,0.6259,1.1198,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB6_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB6_WARM.jpg,center_crop,11.0451,118.0999,183.2052,1.1114,0.3115,0.5587,1.22,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB7_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB7_WARM.jpg,center_crop,11.623,107.7638,182.025,1.227,-0.0199,0.531,1.2833,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB8_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB8_WARM.jpg,center_crop,11.6822,121.5295,190.6933,1.2389,0.4215,0.7348,1.408,FRESH
ok,,pork,pork_belly,fresh,fresh,warm_lighting,none,none,PB9_WARM.jpg,pork/pork_belly/fresh/warm_lighting/PB9_WARM.jpg,center_crop,10.6199,116.117,174.5883,1.0264,0.248,0.3561,1.0855,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,1hr,PC1_AIR1.jpg,pork/pork_chop/experimental/air_exposure/just_flash/1hr/PC1_AIR1.jpg,center_crop,8.5141,86.6185,162.0335,0.5128,-0.2523,-0.2278,0.5938,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,1hr,PC2_AIR1.jpg,pork/pork_chop/experimental/air_exposure/just_flash/1hr/PC2_AIR1.jpg,center_crop,8.3463,83.7396,160.3956,0.4792,-0.3702,-0.2832,0.6378,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,3hr,PC1_AIR3.jpg,pork/pork_chop/experimental/air_exposure/just_flash/3hr/PC1_AIR3.jpg,center_crop,8.8455,76.4548,155.2285,0.5791,-0.6685,-0.458,0.9419,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,3hr,PC2_AIR3.jpg,pork/pork_chop/experimental/air_exposure/just_flash/3hr/PC2_AIR3.jpg,center_crop,5.668,85.3145,145.9637,-0.0564,-0.3057,-0.7714,0.6278,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,6hr,PC1_AIR6.jpg,pork/pork_chop/experimental/air_exposure/just_flash/6hr/PC1_AIR6.jpg,center_crop,13.2612,65.2413,168.5651,1.4622,-1.1278,-0.0068,1.8466,FRESH
ok,,pork,pork_chop,experimental,,just_flash,air_exposure,6hr,PC2_AIR6.jpg,pork/pork_chop/experimental/air_exposure/just_flash/6hr/PC2_AIR6.jpg,center_crop,8.9133,84.8543,153.5158,0.5926,-0.3245,-0.5159,0.7679,FRESH
ok,,pork,pork_chop,experimental,,just_flash,pork_blood,1hr,PC1_BLOOD.jpg,pork/pork_chop/experimental/pork_blood/just_flash/1hr/PC1_BLOOD.jpg,center_crop,9.1613,107.3647,170.6979,0.6422,0.5974,0.0654,0.8784,FRESH
ok,,pork,pork_chop,experimental,,just_flash,pork_blood,1hr,PC2_BLOOD.jpg,pork/pork_chop/experimental/pork_blood/just_flash/1hr/PC2_BLOOD.jpg,center_crop,10.883,111.3568,173.3148,0.9866,0.7609,0.1539,1.2507,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,1hr,PC1_SUN1.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/1hr/PC1_SUN1.jpg,center_crop,16.0808,63.2298,169.5354,2.0261,-1.2102,0.026,2.3601,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,1hr,PC2_SUN1.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/1hr/PC2_SUN1.jpg,center_crop,13.6931,60.3159,166.042,1.5486,-1.3295,-0.0922,2.0421,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,3hr,PC1_SUN3.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/3hr/PC1_SUN3.jpg,center_crop,14.9331,76.384,150.5791,1.7966,-0.6714,-0.6153,1.9667,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,3hr,PC2_SUN3.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/3hr/PC2_SUN3.jpg,center_crop,14.0361,71.282,150.3443,1.6172,-0.8804,-0.6232,1.8933,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,4hr,PC1_SUN4.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/4hr/PC1_SUN4.jpg,center_crop,3.3813,68.0316,146.1222,-0.5138,-1.0135,-0.7661,1.2588,FRESH
ok,,pork,pork_chop,experimental,,just_flash,sun_exposure,4hr,PC2_SUN4.jpg,pork/pork_chop/experimental/sun_exposure/just_flash/4hr/PC2_SUN4.jpg,center_crop,13.2527,70.1278,160.3997,1.4605,-0.9277,-0.283,1.7418,FRESH
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC10_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC10_COOL.jpg,center_crop,21.7645,65.4366,173.9736,3.1629,-1.1198,0.1762,3.3576,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC1_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC1_COOL.jpg,center_crop,27.3767,49.6407,183.1812,4.2853,-1.7668,0.4877,4.6481,STALE
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC2_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC2_COOL.jpg,center_crop,17.4624,64.2392,174.9787,2.3025,-1.1689,0.2102,2.5864,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC3_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC3_COOL.jpg,center_crop,21.734,56.8658,172.3552,3.1568,-1.4708,0.1214,3.4837,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC4_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC4_COOL.jpg,center_crop,21.0779,56.2116,181.4265,3.0256,-1.4976,0.4283,3.3895,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC5_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC5_COOL.jpg,center_crop,22.1654,59.7861,174.5109,3.2431,-1.3512,0.1943,3.516,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC6_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC6_COOL.jpg,center_crop,19.0562,64.8957,179.3823,2.6212,-1.142,0.3591,2.8704,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC7_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC7_COOL.jpg,center_crop,18.424,65.2868,173.0693,2.4948,-1.1259,0.1456,2.739,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC8_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC8_COOL.jpg,center_crop,22.0863,63.2506,162.9315,3.2272,-1.2093,-0.1974,3.4492,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,cool_lighting,none,none,PC9_COOL.jpg,pork/pork_chop/fresh/cool_lighting/PC9_COOL.jpg,center_crop,21.6557,63.2241,177.4206,3.1411,-1.2104,0.2928,3.3726,SUSPICIOUS
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC10_PHONE.png,pork/pork_chop/fresh/just_flash/PC10_PHONE.png,center_crop,5.4792,110.9988,144.8606,-0.0942,0.7463,-0.8087,0.9449,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC11_OUTDOOR.jpg,pork/pork_chop/fresh/just_flash/PC11_OUTDOOR.jpg,center_crop,6.3481,55.4158,218.7458,0.0796,-1.5302,1.6908,1.9436,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC12_OUTDOOR.jpg,pork/pork_chop/fresh/just_flash/PC12_OUTDOOR.jpg,center_crop,6.9284,60.4113,200.7813,0.1957,-1.3256,1.0831,1.5434,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC13_OUTDOOR.jpg,pork/pork_chop/fresh/just_flash/PC13_OUTDOOR.jpg,center_crop,6.2023,52.6138,212.8179,0.0504,-1.645,1.4903,1.9542,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC14_OUTDOOR.jpg,pork/pork_chop/fresh/just_flash/PC14_OUTDOOR.jpg,center_crop,5.9821,58.9312,216.9039,0.0064,-1.3863,1.6285,1.8022,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC1_PHONE.png,pork/pork_chop/fresh/just_flash/PC1_PHONE.png,center_crop,7.2219,99.2322,164.7955,0.2544,0.2643,-0.1343,0.3789,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC2_PHONE.png,pork/pork_chop/fresh/just_flash/PC2_PHONE.png,center_crop,5.5991,117.2293,152.8039,-0.0702,1.0014,-0.54,1.0741,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC3_PHONE.png,pork/pork_chop/fresh/just_flash/PC3_PHONE.png,center_crop,5.1201,95.1607,155.026,-0.166,0.0976,-0.4648,0.3809,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC4_PHONE.png,pork/pork_chop/fresh/just_flash/PC4_PHONE.png,center_crop,5.2793,99.9582,152.9101,-0.1342,0.2941,-0.5364,0.4984,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC5_PHONE.png,pork/pork_chop/fresh/just_flash/PC5_PHONE.png,center_crop,6.7982,104.8656,158.0557,0.1696,0.4951,-0.3623,0.5827,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC6_PHONE.png,pork/pork_chop/fresh/just_flash/PC6_PHONE.png,center_crop,6.542,112.7032,153.5093,0.1184,0.8161,-0.5161,0.9018,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC7_PHONE.png,pork/pork_chop/fresh/just_flash/PC7_PHONE.png,center_crop,5.3808,114.301,150.1776,-0.1139,0.8815,-0.6289,0.9939,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC8_PHONE.png,pork/pork_chop/fresh/just_flash/PC8_PHONE.png,center_crop,4.9766,105.7173,137.2165,-0.1947,0.53,-1.0673,0.9425,FRESH
ok,,pork,pork_chop,fresh,fresh,just_flash,none,none,PC9_PHONE.png,pork/pork_chop/fresh/just_flash/PC9_PHONE.png,center_crop,5.4431,111.3525,144.1219,-0.1014,0.7608,-0.8337,0.9678,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC10_RED.jpg,pork/pork_chop/fresh/red_lighting/PC10_RED.jpg,center_crop,11.0072,105.8827,191.551,1.0114,0.5367,0.7708,1.2681,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC1_RED.jpg,pork/pork_chop/fresh/red_lighting/PC1_RED.jpg,center_crop,12.2357,87.0625,191.5762,1.2571,-0.2341,0.7717,1.3903,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC2_RED.jpg,pork/pork_chop/fresh/red_lighting/PC2_RED.jpg,center_crop,10.4278,83.3547,182.7733,0.8955,-0.3859,0.4739,1.0311,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC3_RED.jpg,pork/pork_chop/fresh/red_lighting/PC3_RED.jpg,center_crop,9.056,97.2127,198.3769,0.6212,0.1816,1.0017,0.9595,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC4_RED.jpg,pork/pork_chop/fresh/red_lighting/PC4_RED.jpg,center_crop,9.3054,93.7387,200.6436,0.6711,0.0394,1.0784,1.0165,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC5_RED.jpg,pork/pork_chop/fresh/red_lighting/PC5_RED.jpg,center_crop,9.4859,109.6809,195.8157,0.7072,0.6923,0.9151,1.1824,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC6_RED.jpg,pork/pork_chop/fresh/red_lighting/PC6_RED.jpg,center_crop,8.2167,107.2791,200.4433,0.4533,0.5939,1.0717,1.0642,FRESH
ok,,pork,pork_chop,fresh,fresh,red_lighting,none,none,PC7_RED.jpg,pork/pork_chop/fresh/red_lighting/PC7_RED.jpg,center_crop,9.2523,107.4317,191.0974,0.6604,0.6002,0.7555,1.0401,FRESH
